"first_name","personLabel","countryLabel","Gender","Perc","NTimes","country_code"
"patricija","patricija košuta robba","Slovenia","Woman",100,17,"SI"
"patricio","patricio bulić","Slovenia","Man",100,1,"SI"
"patrick","patrick vlačič","Slovenia","Man",100,3,"SI"
"patrik","patrik ritoša","Slovenia","Man",100,16,"SI"
"paul","paul john sifler","Slovenia","Man",100,1,"SI"
"paula","paula pongrac","Slovenia","Woman",100,1,"SI"
"pavel","pavel car","Slovenia","Man",100,80,"SI"
"pavla","pavla lavrinec","Slovenia","Woman",100,22,"SI"
"pavle","pavle saksida","Slovenia","Man",100,31,"SI"
"pavlina","pavlina mizori-oblak","Slovenia","Woman",100,1,"SI"
"pedro","pedro skvarca","Slovenia","Man",100,2,"SI"
"pero","pero mioč","Slovenia","Man",100,3,"SI"
"petar","petar stojanović","Slovenia","Man",100,11,"SI"
"peter","peter veranič","Slovenia","Man",99.609375,512,"SI"
"petja","petja grafenauer","Slovenia","Woman",100,1,"SI"
"petra","petra pižmoht","Slovenia","Woman",100,231,"SI"
"petya","petya ivanova","Slovenia","Woman",100,1,"SI"
"pia","pia caroline adamič","Slovenia","Woman",100,16,"SI"
"pija","pija brodnik","Slovenia","Woman",100,5,"SI"
"pika","pika miklavc","Slovenia","Woman",100,7,"SI"
"pino","pino mlakar","Slovenia","Man",100,1,"SI"
"polona","polona pečlin","Slovenia","Woman",100,122,"SI"
"polonca","polonca lesjak","Slovenia","Woman",100,35,"SI"
"predrag","predrag dukić","Slovenia","Man",100,4,"SI"
"primoz","primož jesenko","Slovenia","Man",100,220,"SI"
"rada","rada lečič","Slovenia","Woman",100,5,"SI"
"rade","rade obrenovič","Slovenia","Man",100,6,"SI"
"radenko","radenko mijatović","Slovenia","Man",100,2,"SI"
"radivoj","radivoj ozvald","Slovenia","Man",100,3,"SI"
"radko","radko komadina","Slovenia","Man",100,5,"SI"
"rado","rado bohinc","Slovenia","Man",100,42,"SI"
"radojka","radojka kobentar","Slovenia","Woman",100,4,"SI"
"radojko","radojko jaćimović","Slovenia","Man",100,2,"SI"
"radomir","radomir ilić","Slovenia","Man",100,4,"SI"
"rados","radoš šumrada","Slovenia","Man",100,4,"SI"
"radoslav","radoslav žargi","Slovenia","Man",100,6,"SI"
"radovan","radovan teslič","Slovenia","Man",96.2962962962963,27,"SI"
"rafael","rafael skale","Slovenia","Man",100,23,"SI"
"rafaela","rafaela saksida","Slovenia","Woman",100,1,"SI"
"rajko","rajko rogač","Slovenia","Man",100,68,"SI"
"rajmond","rajmond debevec","Slovenia","Man",100,1,"SI"
"rajmund","rajmund hansal","Slovenia","Man",100,4,"SI"
"ralf","ralf čeplak mencin","Slovenia","Man",100,1,"SI"
"ranko","ranko novak","Slovenia","Man",100,2,"SI"
"ransome","ransome drčar","Slovenia","Man",100,1,"SI"
"raoul","raoul jenčič","Slovenia","Man",100,1,"SI"
"rasa","raša sraka","Slovenia","Woman",100,1,"SI"
"rastislav","rastislav kanižar","Slovenia","Man",100,2,"SI"
"rastko","rastko stefanovič","Slovenia","Man",100,5,"SI"
"ratimir","ratimir pušelja","Slovenia","Man",100,1,"SI"
"ratko","ratko zelenika","Slovenia","Man",100,5,"SI"
"rebeka","rebeka grčar","Slovenia","Woman",95.4545454545455,22,"SI"
"regina","regina stajnko","Slovenia","Woman",100,6,"SI"
"remo","remo devetak","Slovenia","Man",100,1,"SI"
"renata","renata bregar","Slovenia","Woman",100,52,"SI"
"renato","renato vouk","Slovenia","Man",100,19,"SI"
"rene","rene mlekuž","Slovenia","Man",100,1,"SI"
"rezika","rezika koritnik","Slovenia","Woman",100,1,"SI"
"ricardo","ricardo tomšič","Slovenia","Man",100,1,"SI"
"riccardo","riccardo ruttar","Slovenia","Man",100,1,"SI"
"richard","richard beuermann","Slovenia","Man",100,3,"SI"
"rihard","rihard vičič","Slovenia","Man",100,8,"SI"
"riko","riko repič","Slovenia","Man",100,4,"SI"
"rina","rina klinar","Slovenia","Woman",100,1,"SI"
"riste","riste škrekovski","Slovenia","Man",100,1,"SI"
"robert","robert verbančič","Slovenia","Man",100,236,"SI"
"roberto","roberto battelli","Slovenia","Man",100,1,"SI"
"robi","robi zorec","Slovenia","Man",100,11,"SI"
"rok","rok juvančič","Slovenia","Man",100,291,"SI"
"roko","roko žarnić","Slovenia","Man",100,1,"SI"
"rolando","rolando koren","Slovenia","Man",100,5,"SI"
"roman","roman zupanec","Slovenia","Man",100,113,"SI"
"romana","romana marinšek-logar","Slovenia","Woman",100,34,"SI"
"romano","romano benet","Slovenia","Man",100,1,"SI"
"romeo","romeo štrakl","Slovenia","Man",100,2,"SI"
"romina","romina stefancic","Slovenia","Woman",100,1,"SI"
"rosa","angelika mlinar","Slovenia","Woman",100,2,"SI"
"rosana","rosana hudej","Slovenia","Woman",100,4,"SI"
"rosanda","rosanda moljk","Slovenia","Woman",100,4,"SI"
"rosvita","rosvita kocbek pavalec","Slovenia","Woman",100,4,"SI"
"roy","roy rudonja","Slovenia","Man",100,1,"SI"
"roza","roza gajdić","Slovenia","Woman",100,1,"SI"
"rozalija","rozalija blekač","Slovenia","Woman",100,5,"SI"
"rozina","rozina šebetič","Slovenia","Woman",100,3,"SI"
"rozka","rozka štefan","Slovenia","Woman",100,1,"SI"
"rudi","rudi miškot","Slovenia","Man",100,68,"SI"
"rudolf","rudolf rome","Slovenia","Man",100,38,"SI"
"ruth","ruth vavpotič","Slovenia","Woman",100,2,"SI"
"ruza","ruža aćimović janežič","Slovenia","Woman",100,5,"SI"
"ruzena","ružena škerlj","Slovenia","Woman",100,1,"SI"
"sabina","sabina anžlovar","Slovenia","Woman",100,72,"SI"
"sadik","sadik mujkič","Slovenia","Man",100,1,"SI"
"safet","safet hadžić","Slovenia","Man",100,2,"SI"
"salvator","salvator žitko","Slovenia","Man",100,1,"SI"
"samanta","samantha maya","Slovenia","Woman",100,1,"SI"
"samantha","samantha rajh","Slovenia","Woman",100,1,"SI"
"samir","samir zulič","Slovenia","Man",100,2,"SI"
"samira","samira kentrić","Slovenia","Woman",100,1,"SI"
"samo","samo vodopivec","Slovenia","Man",100,127,"SI"
"samuel","samuel blues","Slovenia","Man",100,4,"SI"
"sandi","sandi pohorec","Slovenia","Man",100,35,"SI"
"sandor","sándor szúnyogh","Slovenia","Man",100,1,"SI"
"sandra","sandra kurnik zupanič","Slovenia","Woman",100,37,"SI"
"sandro","sandro bloudek","Slovenia","Man",100,2,"SI"
"sanela","sanela banović","Slovenia","Woman",100,4,"SI"
"sani","sani marko bašič","Slovenia","Man",100,4,"SI"
"sanja","sanja temnik","Slovenia","Woman",100,34,"SI"
"sara","sara ketiš","Slovenia","Woman",100,73,"SI"
"sasa","sasa gadnik","Slovenia","Man",100,3,"SI"
"sasha","sasha vujačić","Slovenia","Man",100,1,"SI"
"saska","saška roškar","Slovenia","Woman",100,9,"SI"
"saso","saso barantin","Slovenia","Man",100,1,"SI"
"sava","sava kaluža","Slovenia","Woman",100,1,"SI"
"savin","savin sever","Slovenia","Man",100,2,"SI"
"savina","savina geršak","Slovenia","Woman",100,1,"SI"
"savo","savo janežič","Slovenia","Man",100,11,"SI"
"sead","sead zilić","Slovenia","Man",100,1,"SI"
"sebastian","sebastian marini","Slovenia","Man",100,9,"SI"
"sebastijan","sebastijan škorc","Slovenia","Man",100,27,"SI"
"sebastjan","sebastjan strašek","Slovenia","Man",100,42,"SI"
"senad","senad jahić","Slovenia","Man",100,3,"SI"
"senida","senidah","Slovenia","Woman",100,1,"SI"
"sergeja","sergeja jekl","Slovenia","Woman",100,11,"SI"
"sergij","sergij thorževskij","Slovenia","Man",100,5,"SI"
"sergio","sergio mofardin","Slovenia","Man",100,4,"SI"
"severa","severa gjurin","Slovenia","Woman",100,1,"SI"
"severin","severin maffi","Slovenia","Man",100,2,"SI"
"sigrid","sigrid corneo","Slovenia","Woman",100,1,"SI"
"silva","silva danilova","Slovenia","Woman",100,42,"SI"
"silvan","silvan prodan","Slovenia","Man",100,7,"SI"
"silvana","silvana šonc","Slovenia","Woman",100,5,"SI"
"silvester","silvester bader","Slovenia","Man",100,18,"SI"
"silvestra","silvestra rogelj petrič","Slovenia","Woman",100,4,"SI"
"silvija","silvija meglič-tanasić","Slovenia","Woman",100,6,"SI"
"silvo","silvo karo","Slovenia","Man",100,34,"SI"
"simon","simon jazbec","Slovenia","Man",100,159,"SI"
"simona","simona prosen","Slovenia","Woman",100,147,"SI"
"sinisa","siniša anđelković","Slovenia","Man",100,2,"SI"
"sladana","slađana mihajlović","Slovenia","Woman",100,3,"SI"
"slava","slava maroševič","Slovenia","Woman",100,7,"SI"
"slaven","slaven kalebić","Slovenia","Man",100,1,"SI"
"slavica","slavica terzieva","Slovenia","Woman",100,16,"SI"
"slavisa","slaviša dvorančič","Slovenia","Man",100,2,"SI"
"slavka","slavka kavčič","Slovenia","Woman",100,7,"SI"
"slavko","slavko krapež","Slovenia","Man",100,113,"SI"
"slavo","slavo gorup","Slovenia","Man",100,4,"SI"
"slavoj","slavoj žižek","Slovenia","Man",100,1,"SI"
"slobodan","slobodan rekič","Slovenia","Man",100,10,"SI"
"slovenko","slovenko polanc","Slovenia","Man",100,2,"SI"
"smilja","smilja amon","Slovenia","Woman",100,4,"SI"
"smiljana","smiljana fister","Slovenia","Woman",100,8,"SI"
"snezana","snežana lobnik","Slovenia","Woman",100,12,"SI"
"sofia","sofia ristič","Slovenia","Woman",100,1,"SI"
"sonja","sonja trampuš","Slovenia","Woman",100,146,"SI"
"spela","špela grošelj","Slovenia","Woman",100,164,"SI"
"spelca","špelca jenko-brinovec","Slovenia","Woman",100,4,"SI"
"spomenka","spomenka hribar","Slovenia","Woman",100,1,"SI"
"srdjan","srdjan olman","Slovenia","Man",100,6,"SI"
"srecko","srečko križnič","Slovenia","Man",100,58,"SI"
"sreco","srečo bergant","Slovenia","Man",100,9,"SI"
"stampe","bina štampe žmavc","Slovenia","Woman",100,1,"SI"
"stana","stana hočevar","Slovenia","Woman",100,5,"SI"
"stane","stane papež","Slovenia","Man",100,99,"SI"
"stanislav","stanislav škrabec","Slovenia","Man",100,109,"SI"
"stanislava","stanislava kukar","Slovenia","Woman",100,10,"SI"
"stanka","stanka podkrajšek","Slovenia","Woman",100,23,"SI"
"stanko","stanko taškov","Slovenia","Man",100,88,"SI"
"stanley","stan reddick","Slovenia","Man",100,1,"SI"
"stas","staš skube","Slovenia","Man",100,1,"SI"
"stasa","staša melink","Slovenia","Woman",100,18,"SI"
"stefan","stefan smiljanić","Slovenia","Man",100,2,"SI"
"stefano","stefano lusa","Slovenia","Man",100,1,"SI"
"stefica","steffy","Slovenia","Woman",100,2,"SI"
"stefka","štefka ažman","Slovenia","Woman",100,6,"SI"
"sten","sten vilar","Slovenia","Man",100,1,"SI"
"stevo","stevo pavlović","Slovenia","Man",100,1,"SI"
"stipe","stipe modrić","Slovenia","Man",100,1,"SI"
"stjepan","stjepan sklepić","Slovenia","Man",100,3,"SI"
"stojan","stojan trošt","Slovenia","Man",100,47,"SI"
"suad","suad fileković","Slovenia","Man",100,2,"SI"
"suzana","suzana puntar","Slovenia","Woman",100,57,"SI"
"sven","sven karić","Slovenia","Man",100,1,"SI"
"svetlana","svetlana makarovič","Slovenia","Woman",100,6,"SI"
"svetozar","svetozar polič","Slovenia","Man",100,4,"SI"
"svit","svit ferjančič benetik","Slovenia","Man",100,3,"SI"
"tadej","tadej tomšič","Slovenia","Man",100,128,"SI"
"tadeja","tadeja lukež-vrčon","Slovenia","Woman",100,61,"SI"
"taj","taj zavodnik","Slovenia","Man",100,2,"SI"
"taja","taja mohorčič","Slovenia","Woman",100,19,"SI"
"tajda","tajda mekinda majaron","Slovenia","Woman",100,6,"SI"
"tala","tala lumbar","Slovenia","Woman",100,1,"SI"
"tamara","tamara šuligoj","Slovenia","Woman",100,53,"SI"
"tanja","tanja knific","Slovenia","Woman",100,238,"SI"
"tara","tara komatar","Slovenia","Woman",100,3,"SI"
"taras","taras kermauner","Slovenia","Man",100,1,"SI"
"tatiana","tatiana bajuk senčar","Slovenia","Woman",100,1,"SI"
"tatjana","tatjana adamič","Slovenia","Woman",100,183,"SI"
"taulant","taulant kadrija","Slovenia","Man",100,1,"SI"
"tea","tea lenarčič","Slovenia","Woman",100,29,"SI"
"tegomir","tugo klasinc","Slovenia","Man",100,1,"SI"
"teja","teja primc","Slovenia","Woman",100,49,"SI"
"teo","teo spiller","Slovenia","Man",100,2,"SI"
"teodor","teodor tominšek","Slovenia","Man",100,8,"SI"
"teodora","teodora poštič","Slovenia","Woman",100,1,"SI"
"teoman","teoman alibegović","Slovenia","Man",100,1,"SI"
"tereza","tereza rojko","Slovenia","Woman",100,6,"SI"
"terezija","terezija kavčič","Slovenia","Woman",100,14,"SI"
"theodor","theodor illek","Slovenia","Man",100,1,"SI"
"theresa","theresa plut","Slovenia","Woman",100,1,"SI"
"thomas","thomas andrew nagel","Slovenia","Man",100,3,"SI"
"tian","tian badžukov","Slovenia","Man",100,1,"SI"
"tibor","tibor hrs pandur","Slovenia","Man",100,4,"SI"
"tihomir","tihomir rugani","Slovenia","Man",100,6,"SI"
"tija","tija gomilar zickero","Slovenia","Woman",100,1,"SI"
"tijan","tijan marovt","Slovenia","Man",100,1,"SI"
"tijana","tijana markovič","Slovenia","Woman",100,4,"SI"
"tilen","tilen vidmar","Slovenia","Man",100,54,"SI"
"tilka","tilka blaha","Slovenia","Woman",100,2,"SI"
"tim","tim mikelj","Slovenia","Man",100,27,"SI"
"timi","timi gomboc","Slovenia","Man",100,4,"SI"
"timon","timon sternad hiter","Slovenia","Man",100,1,"SI"
"timotej","timotej lemut","Slovenia","Man",100,18,"SI"
"tin","tin vodopivec","Slovenia","Man",100,5,"SI"
"tina","tina zavašnik-bergant","Slovenia","Woman",100,227,"SI"
"tinca","tinca lukan","Slovenia","Woman",100,3,"SI"
"tine","tine nagy","Slovenia","Man",100,58,"SI"
"tinka","tinka leskovšek","Slovenia","Woman",100,6,"SI"
"tino","tino mamić","Slovenia","Man",100,1,"SI"
"tita","tita stanek zidarič","Slovenia","Woman",100,4,"SI"
"tjas","tjaš lesničar","Slovenia","Man",100,2,"SI"
"tjasa","tjasa blainik","Slovenia","Woman",100,116,"SI"
"tobias","tobias putrih","Slovenia","Man",100,1,"SI"
"tom","tom turk","Slovenia","Man",100,9,"SI"
"tomas","tomas žganec","Slovenia","Man",100,1,"SI"
"tomasz","tomaž nose","Slovenia","Man",100,1,"SI"
"tomaz","tomaž praprotnik","Slovenia","Man",100,481,"SI"
"tomi","tomi deutsch","Slovenia","Man",100,16,"SI"
"tomislav","tomislav podlogar","Slovenia","Man",100,42,"SI"
"tomo","tomo hafner","Slovenia","Man",100,24,"SI"
"toncka","tončka godina","Slovenia","Woman",100,8,"SI"
"tone","tone ravnikar","Slovenia","Man",100,106,"SI"
"toni","toni bolkovič","Slovenia","Man",100,15,"SI"
"tonja","tonja jelen","Slovenia","Woman",100,1,"SI"
"tonkita","tonka tacol","Slovenia","Woman",100,3,"SI"
"truda","truda pepelnik","Slovenia","Woman",100,1,"SI"
"tugo","tugo štiglic","Slovenia","Man",100,1,"SI"
"tulio","tulio furlanič","Slovenia","Man",100,1,"SI"
"ubald","ubald vrabec","Slovenia","Man",100,1,"SI"
"ula","ula berlan","Slovenia","Woman",100,5,"SI"
"urban","urban prelog","Slovenia","Man",100,80,"SI"
"uros","uros babic","Slovenia","Man",100,1,"SI"
"ursa","urša šuštar","Slovenia","Woman",100,58,"SI"
"urska","urška sancin","Slovenia","Woman",100,186,"SI"
"ursula","uršula prosenc zmrzljak","Slovenia","Woman",100,12,"SI"
"valentin","valentin hajdinjak","Slovenia","Man",100,30,"SI"
"valentina","valentina božič","Slovenia","Woman",100,38,"SI"
"valentino","valentino kanzyani","Slovenia","Man",100,1,"SI"
"valerij","valerij šahraj","Slovenia","Man",100,3,"SI"
"valerija","valerija žager marciuš","Slovenia","Woman",100,18,"SI"
"valter","valter cvijić","Slovenia","Man",100,18,"SI"
"vanda","vanda bezek","Slovenia","Woman",100,7,"SI"
"vanesa","vanesa matajc","Slovenia","Woman",100,1,"SI"
"vasilij","vasilij prešern","Slovenia","Man",100,9,"SI"
"vasilije","vasilije maraš","Slovenia","Man",100,1,"SI"
"vasily","vassili silovic","Slovenia","Man",100,1,"SI"
"vasja","vasja progar","Slovenia","Man",100,28,"SI"
"vasko","vasko simoniti","Slovenia","Man",100,2,"SI"
"vatroslav","vatroslav petrinović","Slovenia","Man",100,1,"SI"
"vedran","vedran vinko","Slovenia","Man",100,1,"SI"
"vekoslav","vekoslav korošec","Slovenia","Man",100,11,"SI"
"vekoslava","vekoslava krašovec","Slovenia","Woman",100,2,"SI"
"velimir","velimir vulikić","Slovenia","Man",100,4,"SI"
"veljko","veljko rus","Slovenia","Man",100,3,"SI"
"vencelj","vencelj perko","Slovenia","Man",100,1,"SI"
"venceslav","venčeslav ogrinc","Slovenia","Man",100,7,"SI"
"vendelin","vendelin špendov","Slovenia","Man",100,1,"SI"
"veno","veno dolenc","Slovenia","Man",100,3,"SI"
"vera","vera golob","Slovenia","Woman",100,47,"SI"
"verena","verena koršič zorn","Slovenia","Woman",100,3,"SI"
"verica","verica žlabravec","Slovenia","Woman",100,4,"SI"
"veronika","veronika anzeljc","Slovenia","Woman",100,49,"SI"
"veselka","veselka pevec","Slovenia","Woman",100,1,"SI"
"vesna","vesna švab","Slovenia","Woman",99.0566037735849,212,"SI"
"vid","vid lenard","Slovenia","Man",100,51,"SI"
"vida","vida juvan","Slovenia","Woman",100,88,"SI"
"vika","vika koban","Slovenia","Woman",100,5,"SI"
"viktor","viktor prosenc","Slovenia","Man",100,90,"SI"
"viktorija","viktorija košorok","Slovenia","Woman",100,13,"SI"
"vili","vili kramer","Slovenia","Man",100,27,"SI"
"viljem","viljem künl","Slovenia","Man",100,32,"SI"
"viljenka","viljenka škorjanec šnuderl","Slovenia","Woman",100,1,"SI"
"vilma","vilma ducman","Slovenia","Woman",100,13,"SI"
"vincenc","vincencij beznik","Slovenia","Man",100,10,"SI"
"vincenz","vincenz lobenwein","Slovenia","Man",100,1,"SI"
"vinko","vinko vidmar","Slovenia","Man",100,82,"SI"
"violeta","violeta vladimira mesarič jazbinšek","Slovenia","Woman",100,6,"SI"
"vita","vita sonjak","Slovenia","Woman",100,22,"SI"
"vital","vital klabus","Slovenia","Man",100,4,"SI"
"vitja","vitja rode","Slovenia","Man",100,1,"SI"
"vito","vito janko","Slovenia","Man",100,26,"SI"
"vitomir","vitomir vrbič","Slovenia","Man",100,9,"SI"
"vitoslav","vitoslav dobnikar","Slovenia","Man",100,3,"SI"
"viviana","viviana kukar","Slovenia","Woman",100,1,"SI"
"vjekoslav","vjekoslav andrić","Slovenia","Man",100,2,"SI"
"vladimir","vladimir čeligoj","Slovenia","Man",100,158,"SI"
"vladimira","vladimira cokoja","Slovenia","Woman",100,9,"SI"
"vladislav","vladislav božjak","Slovenia","Man",100,7,"SI"
"vladka","vladka gaberc-porekar","Slovenia","Woman",100,1,"SI"
"vlado","vlado pečnik","Slovenia","Man",100,48,"SI"
"vlasta","vlasta leban","Slovenia","Woman",100,41,"SI"
"vlasto","vlasto dedović","Slovenia","Man",100,1,"SI"
"vlatka","vladka čahuk vaupotič","Slovenia","Woman",100,4,"SI"
"vlatko","vlatko čančar","Slovenia","Man",100,1,"SI"
"vojan","vojan rozman","Slovenia","Man",100,4,"SI"
"vojislav","vojislav ružič","Slovenia","Man",100,7,"SI"
"vojko","vojko artač","Slovenia","Man",100,58,"SI"
"vojteh","vojteh leskovšek","Slovenia","Man",100,6,"SI"
"volker","volker ribitsch","Slovenia","Man",100,1,"SI"
"vuk","vuk ćosić","Slovenia","Man",100,1,"SI"
"walter","walter lukan","Slovenia","Man",100,3,"SI"
"werner","werner brozović","Slovenia","Man",100,1,"SI"
"wilhelm","wilhelm baum","Slovenia","Man",100,1,"SI"
"wojciech","wojciech biedrzycki","Slovenia","Man",100,1,"SI"
"xhevat","xhevat lumi","Slovenia","Man",100,1,"SI"
"yaroslav","jaroslav kovačič","Slovenia","Man",100,2,"SI"
"yulia","julija sršen","Slovenia","Woman",100,4,"SI"
"yuri","yuri bradac","Slovenia","Man",100,1,"SI"
"zala","zala lenarčič","Slovenia","Woman",100,32,"SI"
"zalika","zalika alatič","Slovenia","Woman",100,3,"SI"
"zan","zan lovenjak sudar","Slovenia","Man",100,1,"SI"
"zana","žana povše","Slovenia","Woman",100,5,"SI"
"zara","zara kramžar","Slovenia","Woman",100,1,"SI"
"zarja","zarja černilogar","Slovenia","Woman",100,3,"SI"
"zarko","žarko čučej","Slovenia","Man",100,18,"SI"
"zaro","žaro tušar","Slovenia","Man",100,1,"SI"
"zdenka","zdenka špindler","Slovenia","Woman",100,88,"SI"
"zdenko","zdenko verdenik","Slovenia","Man",100,39,"SI"
"zdravko","zdravko kramar","Slovenia","Man",100,54,"SI"
"zdzislaw","zdzisław darasz","Slovenia","Man",100,1,"SI"
"zeljko","željko desaty","Slovenia","Man",100,31,"SI"
"ziga","žiga velišček","Slovenia","Man",100,154,"SI"
"zinka","zinka zorko","Slovenia","Woman",100,3,"SI"
"ziva","živa dvoršak","Slovenia","Woman",100,50,"SI"
"zivana","živana hohnjec","Slovenia","Woman",100,4,"SI"
"zivka","živka komac","Slovenia","Woman",100,1,"SI"
"zivko","živko šifrer","Slovenia","Man",100,4,"SI"
